ID	lon	lat	centroid_day
541084	157.725	68.325	127.981348720586
541085	157.775	68.325	128.031009507135
541086	157.825	68.325	127.935723006791
541761	-134.425	68.275	124.256871151434
541762	-134.375	68.275	124.060453819274
546180	86.525	68.275	135.544514695215
546181	86.575	68.275	132.552043033745
546305	92.775	68.275	130.296758967097
546306	92.825	68.275	130.406874903972
546924	123.725	68.275	129.731578820161
546925	123.775	68.275	129.844792357679
547603	157.675	68.275	130.68731813499
547604	157.725	68.275	128.917368703345
548281	-134.425	68.225	124.455238519424
548282	-134.375	68.225	124.546329360669
552701	86.575	68.225	134.489511716502
552825	92.775	68.225	131.203792814334
553443	123.675	68.225	133.381723995336
553444	123.725	68.225	131.658894327499
554123	157.675	68.225	131.477684423725
554801	-134.425	68.175	124.44365218162
559220	86.525	68.175	138.8533261085
559221	86.575	68.175	137.967776789157
559343	92.675	68.175	131.185980563117
559344	92.725	68.175	131.477580405368
559345	92.775	68.175	129.992244903945
559960	123.525	68.175	139.620963982969
559961	123.575	68.175	134.20049950281
559962	123.625	68.175	137.488851972962
559963	123.675	68.175	133.335709984374
561320	-134.475	68.125	124.260246706791
561321	-134.425	68.125	124.20057571014
565739	86.475	68.125	137.549393060461
565740	86.525	68.125	137.457046781017
566477	123.375	68.125	133.457670425224
566478	123.425	68.125	133.221640421951
566479	123.475	68.125	132.439132643227
566480	123.525	68.125	130.875936564825
567840	-134.475	68.075	124.201884996425
572258	86.425	68.075	137.355869221889
572379	92.475	68.075	130.647406575742
572380	92.525	68.075	131.324604155831
572381	92.575	68.075	129.574412661848
572418	94.425	68.075	131.657659789246
572994	123.225	68.075	126.399686619882
572995	123.275	68.075	130.307425650867
572996	123.325	68.075	130.929524536026
572997	123.375	68.075	133.457670425224
573679	157.475	68.075	127.446034603561
573680	157.525	68.075	127.466581407673
573681	157.575	68.075	127.735930815615
574360	-134.475	68.025	123.964557159529
578778	86.425	68.025	137.284956217029
578939	94.475	68.025	129.633790301568
579513	123.175	68.025	131.47901297514
580190	157.025	68.025	128.611745314607
580191	157.075	68.025	127.325729528851
580192	157.125	68.025	127.404076693033
580193	157.175	68.025	126.883899297217
580194	157.225	68.025	126.909122000419
580195	157.275	68.025	127.534982622885
580196	157.325	68.025	127.447219184799
580197	157.375	68.025	127.39565935294
580198	157.425	68.025	127.242774254647
580199	157.475	68.025	128.855210457766
580880	-134.475	67.975	123.953699556568
580881	-134.425	67.975	124.11587215286
585298	86.425	67.975	136.556794718162
585460	94.525	67.975	130.500873922097
585461	94.575	67.975	131.228237951641
586032	123.125	67.975	132.683184302558
586033	123.175	67.975	132.484127141983
586694	156.225	67.975	127.462950548222
586695	156.275	67.975	127.476595458348
586696	156.325	67.975	127.51176090716
586697	156.375	67.975	127.376471955753
586698	156.425	67.975	126.980716107965
586699	156.475	67.975	127.126243259674
586700	156.525	67.975	128.60683075674
586706	156.825	67.975	127.55604439104
